3.2062E+11,       P16S,69,1,26,26,2,20140427,439,-28.9996,-149.9997,4602,398.5,11.1666,34.7441,2,34.7396,2,209.6,2,209.2,2,3.13,2,13.71,2,0.01,2,0.96,2,3.067,2,1.619,2,1.36,2,2124.2,2,2290.4,2,7.8618,6,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,17.1,2,-999,9,20140427,625,-28.9996,-149.9996,34.9035,2,11.1932,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,25,25,2,20140427,439,-28.9996,-149.9997,4602,499,8.2903,34.4728,2,34.4739,2,233.8,2,233.6,2,4.79,2,18.83,2,0.01,2,1.26,2,3.566,2,1.819,2,1.22,2,2135.8,2,2280.6,2,7.8101,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,18.7,2,-999,9,20140427,622,-28.9996,-149.9996,34.6364,2,8.2943,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,24,24,2,20140427,439,-28.9996,-149.9997,4602,601.5,7.1539,34.3862,2,34.3865,2,243.5,2,243.5,2,6.65,2,21.54,2,0,2,1.43,2,3.712,2,1.879,2,1.25,2,2141.8,2,2279.8,2,7.7938,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,17.58,2,-999,9,20140427,620,-28.9996,-149.9996,34.5487,2,7.1542,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,23,23,2,20140427,439,-28.9996,-149.9997,4602,698.5,6.6429,34.347,2,34.3479,2,242.2,2,242.5,2,8.31,2,23.14,2,0,2,1.54,2,3.487,2,1.706,2,1.08,2,2145.7,2,2279.4,2,7.7847,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,17.16,2,-999,9,20140427,617,-28.9996,-149.9996,34.5098,2,6.6427,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,22,22,2,20140427,439,-28.9996,-149.9997,4602,798.4,6.104,34.3177,2,34.3182,2,235.7,2,235.7,2,11.05,2,25.04,2,0,2,1.66,2,2.788,2,1.348,2,0.41,2,2151.7,2,2280.8,2,7.7695,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,17.57,2,-999,9,20140427,614,-28.9996,-149.9996,34.4801,2,6.1023,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,21,21,2,20140427,439,-28.9996,-149.9997,4602,899.3,5.4455,34.3043,2,34.3045,2,221.4,2,221.4,2,17.02,2,27.67,2,0,2,1.84,2,1.7,2,0.849,2,0.19,2,2166.5,2,2283.8,2,7.7394,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,19.61,2,-999,9,20140427,611,-28.9996,-149.9996,34.4663,2,5.4508,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,20,20,2,20140427,439,-28.9996,-149.9997,4602,999.2,4.8546,34.3181,2,34.3171,2,206,2,205.3,2,25.72,2,30.1,2,0,2,2.02,2,-999,9,-999,9,-999,9,2184.3,2,2291.6,2,7.7052,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,-999,9,20140427,608,-28.9996,-149.9996,34.4789,2,4.8562,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,19,19,2,20140427,439,-28.9996,-149.9997,4602,1099.5,4.2282,34.354,2,34.3544,2,190,2,189.6,2,38.43,2,32.35,2,0,2,2.18,2,0.481,2,0.242,2,0.04,2,2206,2,2303.2,2,7.6728,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,22.56,2,-999,9,20140427,605,-28.9996,-149.9996,34.5164,2,4.2266,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,18,18,2,20140427,439,-28.9996,-149.9997,4602,1202.1,3.8688,34.3895,2,34.3907,2,178.8,2,179.5,2,47.62,2,33.5,2,0,2,2.26,2,-999,9,-999,9,-999,9,2220.8,6,2312.7,2,7.6554,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,-999,9,20140427,602,-28.9996,-149.9996,34.5528,2,3.8655,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,17,17,2,20140427,439,-28.9996,-149.9997,4602,1298.9,3.5307,34.4256,2,34.4252,2,173.1,2,174,2,56.62,2,34.12,2,0,2,2.3,2,0.166,2,0.085,2,0.02,2,2232.7,2,2321.9,2,7.6456,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,24.29,2,-999,9,20140427,559,-28.9996,-149.9997,34.5875,2,3.5342,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,16,16,2,20140427,439,-28.9996,-149.9997,4602,1400.2,3.1026,34.4841,2,34.4837,2,166.7,2,167.7,2,70.79,2,34.74,2,0,2,2.37,2,-999,9,-999,9,-999,9,2250.9,2,2337.8,2,7.637,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20140427,556,-28.9996,-149.9996,34.6463,2,3.103,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,15,15,2,20140427,439,-28.9996,-149.9997,4602,1500.8,2.8887,34.5174,2,34.5161,2,162.9,2,163.1,2,78.91,2,35.05,2,0,2,2.39,2,0.034,2,0.009,2,0.01,2,2260.5,2,2347.5,2,7.6342,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,24.6,2,-999,9,20140427,553,-28.9996,-149.9996,34.6789,2,2.8921,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,14,14,2,20140427,439,-28.9996,-149.9997,4602,1598.3,2.6823,34.5498,2,34.5499,2,160.1,2,159.8,2,87.9,2,35.26,2,0,2,2.43,2,-999,9,-999,9,-999,9,2271.5,2,2357.9,2,7.6329,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20140427,550,-28.9996,-149.9996,34.7128,2,2.6828,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,13,13,2,20140427,439,-28.9996,-149.9997,4602,1797.8,2.395,34.5937,2,34.5935,2,156.2,2,156,2,100.9,2,35.56,2,0,2,2.45,2,0.004,2,0,2,0,2,2285.2,2,2372.5,2,7.6327,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,24.53,2,-999,9,20140427,545,-28.9996,-149.9996,34.7566,2,2.3954,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,12,12,2,20140427,439,-28.9996,-149.9997,4602,2001.3,2.1838,34.6243,2,34.6242,2,153.3,2,153.4,2,111.16,2,35.75,2,0,2,2.47,2,-999,9,-999,9,-999,9,2295.7,2,2383.8,2,7.6327,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20140427,540,-28.9996,-149.9996,34.7875,2,2.1836,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,11,11,2,20140427,439,-28.9996,-149.9997,4602,2250.2,2.0186,34.6442,2,34.6442,2,151.1,2,150.6,2,119.47,2,35.92,2,0,2,2.48,2,-0.001,2,0,2,0,2,2305,2,2392.9,2,7.6325,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,24.33,2,-999,9,20140427,534,-28.9996,-149.9997,34.8076,2,2.019,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,10,10,2,20140427,439,-28.9996,-149.9997,4602,2498.2,1.867,34.6577,2,34.6572,2,152,2,152.6,2,125.24,2,35.96,2,0,2,2.48,2,-999,9,-999,9,-999,9,2308.8,2,2399.5,2,7.6359,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20140427,529,-28.9996,-149.9997,34.8206,2,1.8676,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,9,9,2,20140427,439,-28.9996,-149.9997,4602,2749.8,1.7695,34.667,2,34.6671,2,153.4,2,153.5,2,128.27,2,35.89,2,0,2,2.47,2,0.001,2,0,2,0.02,2,2311.7,6,2401.9,2,7.6368,2,20,-999,9,-999,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,23.58,2,-999,9,20140427,523,-28.9996,-149.9997,34.8305,2,1.7693,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,8,8,2,20140427,439,-28.9996,-149.9997,4602,3000.6,1.6977,34.6739,2,34.6733,2,158,2,157.7,2,128.86,2,35.68,2,0,2,2.45,2,-999,9,-999,9,-999,9,2308.7,2,2400.8,6,7.6416,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20140427,518,-28.9996,-149.9997,34.8368,2,1.6973,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,7,7,2,20140427,439,-28.9996,-149.9997,4602,3300.2,1.6059,34.6815,2,34.6816,2,165.6,2,165.6,2,127,2,35.13,2,0,2,2.41,2,-0.001,2,0.001,2,0,2,2301.9,2,2395.4,2,7.6493,6,20,-999,9,-999,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,22.97,2,-999,9,20140427,511,-28.9996,-149.9997,34.8451,2,1.606,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,6,6,2,20140427,439,-28.9996,-149.9997,4602,3598.7,1.5009,34.69,2,34.6896,2,173.7,2,174.9,2,124.36,2,34.47,2,0,2,2.36,2,-999,9,-999,9,-999,9,2292.1,2,2390,2,7.6568,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20140427,505,-28.9996,-149.9997,34.8532,2,1.5012,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,5,5,2,20140427,439,-28.9996,-149.9997,4602,3899.5,1.3782,34.6981,2,34.6979,2,184.5,2,184.6,2,121.91,2,33.75,2,0,2,2.3,2,0.001,6,0.001,6,0.01,6,2283.1,2,2382.9,2,7.6652,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,21.55,6,-999,9,20140427,459,-28.9996,-149.9997,34.8615,2,1.3776,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,4,4,2,20140427,439,-28.9996,-149.9997,4602,4100.4,1.3195,34.7018,2,34.7012,2,189.4,2,189.5,2,121.03,2,33.47,2,0,2,2.27,2,0.001,2,0.001,2,0,2,2278.4,2,2379.3,2,7.6682,2,20,-999,9,-999,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,21.29,2,-999,9,20140427,454,-28.9996,-149.9997,34.8648,2,1.3194,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,3,3,2,20140427,439,-28.9996,-149.9997,4602,4300,1.318,34.7029,2,34.7026,2,190.8,2,191,2,120.74,2,33.39,2,0,2,2.26,2,-999,9,-999,9,-999,9,2278.1,2,2377.6,2,7.6691,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20140427,449,-28.9996,-149.9997,34.8662,2,1.3185,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,2,2,2,20140427,439,-28.9996,-149.9997,4602,4500.2,1.334,34.7032,2,34.7032,2,190.7,2,191.3,2,120.54,2,33.39,2,0,2,2.27,2,0.001,2,0.001,2,0,2,2276.7,2,2378.5,2,7.6694,2,20,-999,9,-999,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,21.21,2,-999,9,20140427,444,-28.9996,-149.9997,34.8668,2,1.3342,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,69,1,1,1,2,20140427,439,-28.9996,-149.9997,4602,4674.9,1.3495,34.7035,2,34.7024,2,191.3,2,191.2,2,120.64,2,33.37,2,0,2,2.26,2,0,2,0.001,2,0,2,2276.8,6,2377.3,2,7.6701,2,20,-999,1,-999,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20.93,2,-999,9,20140427,439,-28.9996,-149.9997,34.866,2,1.3495,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,36,36,2,20140427,1237,-28.333,-150,5124,4.8,23.0443,35.3723,2,35.3717,2,214.1,2,214.3,2,0.2,2,0.33,2,0.01,2,0.04,2,1.841,2,1.141,2,1.43,2,2014.1,6,2318.4,2,8.129,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,65.4,2,4.1,2,7.31,2,-999,9,20140427,1458,-28.3334,-149.9992,35.5385,2,23.043,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,35,35,2,20140427,1237,-28.333,-150,5124,35.5,23.0356,35.3975,2,35.3978,2,215.1,2,214.8,2,0.2,2,0.31,2,0.01,2,0.03,2,-999,9,-999,9,-999,9,2015.3,2,2322,2,8.1277,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,65.6,2,4.08,2,-999,9,-999,9,20140427,1451,-28.3332,-149.9996,35.5647,2,23.0363,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,34,34,2,20140427,1237,-28.333,-150,5124,59.1,22.8928,35.4508,2,35.4496,2,216.6,2,216.3,2,0.2,2,0.31,2,0,2,0.03,2,1.845,2,1.153,2,1.55,2,2020.8,2,2323.7,2,8.1235,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,65.9,2,2.95,2,7.19,2,-999,9,20140427,1450,-28.3332,-149.9996,35.6168,2,22.8972,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,33,33,2,20140427,1237,-28.333,-150,5124,84.5,21.0794,35.5429,2,35.5418,2,232,2,231.8,2,0.2,2,0.21,2,0.01,2,0.02,2,-999,9,-999,9,-999,9,2030.9,2,2329,2,8.1098,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,64,2,3.52,2,-999,9,-999,9,20140427,1448,-28.3332,-149.9996,35.7094,2,21.0774,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,32,32,2,20140427,1237,-28.333,-150,5124,114.5,19.3394,35.5332,2,35.5364,2,227.4,2,224.5,2,0.29,2,0.21,2,0.01,2,0.05,2,-999,9,-999,9,-999,9,2047.6,2,2328.1,2,8.085,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,59.4,2,3.36,2,-999,9,-999,9,20140427,1447,-28.3332,-149.9996,35.704,2,19.3265,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,31,31,2,20140427,1237,-28.333,-150,5124,164.2,17.8472,35.441,2,35.4404,2,213.5,2,213,2,0.29,2,1.39,2,0.13,2,0.16,2,2.307,2,1.364,2,1.59,2,2064.8,2,2322.2,2,8.0412,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,54.1,2,5.09,2,10.01,2,-999,9,20140427,1445,-28.3332,-149.9996,35.6075,2,17.8435,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,30,30,2,20140427,1237,-28.333,-150,5124,214.5,16.8418,35.367,2,35.3681,2,211.9,2,211.8,2,0.39,2,2.48,2,0.02,2,0.22,2,-999,9,-999,9,-999,9,2074.6,2,2318.1,2,8.0164,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,50.6,2,5.43,2,-999,9,-999,9,20140427,1443,-28.3332,-149.9996,35.5348,2,16.842,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,29,29,2,20140427,1237,-28.333,-150,5124,265.2,15.8947,35.2571,2,35.2477,2,214.1,2,214.4,2,0.68,2,3.29,2,0.01,2,0.29,2,2.334,2,1.439,2,1.45,2,2080.8,2,2312,2,7.9947,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,49.4,2,6.4,2,10.44,2,-999,9,20140427,1441,-28.3332,-149.9996,35.4139,2,15.8812,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,28,28,2,20140427,1237,-28.333,-150,5124,314,14.6294,35.1147,2,35.1094,2,206.7,2,207,2,1.17,2,6.22,2,0.01,2,0.48,2,-999,9,-999,9,-999,9,2095.2,2,2305.9,2,7.9532,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,49.2,2,7.79,2,-999,9,-999,9,20140427,1438,-28.3332,-149.9996,35.275,2,14.6271,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,27,27,2,20140427,1237,-28.333,-150,5124,365.8,12.7005,34.8891,2,34.8914,2,202.1,2,201.6,2,2.05,2,10.88,2,0.01,2,0.77,2,2.949,2,1.533,2,1.2,2,2112.2,6,2293.9,2,7.8973,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,45.1,2,13.45,2,15.88,2,-999,9,20140427,1436,-28.3332,-149.9996,35.0559,2,12.6958,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,26,26,2,20140427,1237,-28.333,-150,5124,435.1,10.0092,34.6132,2,34.6183,2,213.9,2,213.6,2,3.42,2,15.9,2,0.01,2,1.1,2,-999,9,-999,9,-999,9,2126.5,2,2284.4,2,7.8388,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,44.4,2,18.04,2,-999,9,-999,9,20140427,1433,-28.3332,-149.9996,34.7816,2,10.0167,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,25,25,2,20140427,1237,-28.333,-150,5124,534.9,7.7045,34.4232,2,34.4238,2,234.3,2,237,2,5.28,2,20.4,2,0.01,2,1.36,2,3.597,2,1.838,2,1.2,2,2139.6,2,2279.4,2,7.8003,6,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,44.1,2,21.63,2,20.09,2,-999,9,20140427,1431,-28.3332,-149.9996,34.5861,2,7.7058,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,24,24,2,20140427,1237,-28.333,-150,5124,633.1,6.8937,34.3642,2,34.3655,2,240.7,2,240.9,2,7.04,2,22.48,2,0.01,2,1.5,2,-999,9,-999,9,-999,9,2143.7,2,2278.2,2,7.7891,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,43.1,2,-999,9,-999,9,-999,9,20140427,1428,-28.3332,-149.9996,34.5275,2,6.8963,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,23,23,2,20140427,1237,-28.333,-150,5124,734.7,6.3503,34.3293,2,34.3304,2,238.3,2,239.1,2,9,2,24.04,2,0.01,2,1.59,2,-999,9,-999,9,-999,9,2147.7,2,2278.8,6,7.778,2,20,-999,9,-999,9,-999,9,1.4,3,6.4,6,-999,9,41.6,2,-999,9,-999,9,-999,9,20140427,1424,-28.3332,-149.9996,34.4923,2,6.3482,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,22,22,2,20140427,1237,-28.333,-150,5124,835.2,5.7731,34.3081,2,34.3077,2,230.1,2,229.2,2,13.2,2,26.28,2,0.01,2,1.75,2,2.117,2,1.103,2,0.37,2,2158.3,2,2281.6,2,7.7563,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,41.3,2,-999,9,19.29,2,-999,9,20140427,1422,-28.3332,-149.9996,34.4694,2,5.7725,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,21,21,2,20140427,1237,-28.333,-150,5124,934.6,5.2541,34.305,2,34.3051,2,217,2,216.6,2,18.97,2,28.41,2,0.01,2,1.91,2,-999,9,-999,9,-999,9,2170.9,2,2285.8,2,7.729,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,40.3,2,-999,9,-999,9,-999,9,20140427,1419,-28.3332,-149.9996,34.4669,2,5.256,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,20,20,2,20140427,1237,-28.333,-150,5124,1033.1,4.6047,34.3269,2,34.3257,2,200.7,2,200.3,2,29.24,2,30.96,2,0.01,2,2.08,2,0.786,2,0.438,2,0.04,2,2191.3,2,2295,2,7.6961,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,41.2,2,-999,9,21.84,2,-999,9,20140427,1416,-28.3332,-149.9996,34.4876,2,4.6045,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,19,19,2,20140427,1237,-28.333,-150,5124,1133.2,3.9506,34.3757,2,34.3748,2,186.8,2,183.7,2,43.71,2,33.07,2,0,2,2.25,2,0.349,2,0.177,2,0.02,2,2215.7,2,2308.2,2,7.6632,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,39.9,2,-999,9,24.83,2,-999,9,20140427,1413,-28.3332,-149.9995,34.5369,2,3.9489,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,18,18,2,20140427,1237,-28.333,-150,5124,1235.5,3.5985,34.4167,2,34.416,2,-999,9,-999,5,53.88,2,33.97,2,0,2,2.31,2,-999,9,-999,9,-999,9,2230.6,2,2319.5,2,7.6496,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,39.3,2,-999,9,-999,9,-999,9,20140427,1410,-28.3332,-149.9995,34.5783,2,3.5995,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,17,17,2,20140427,1237,-28.333,-150,5124,1334,3.1713,34.4725,2,34.473,2,170.7,2,167.5,2,67.37,2,34.62,2,0,2,2.37,2,0.081,2,0.022,2,0,2,2246.9,2,2333.7,2,7.6394,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,37.8,2,-999,9,25.37,2,-999,9,20140427,1407,-28.3332,-149.9995,34.6355,2,3.171,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,16,16,9,20140427,1237,-28.333,-150,5124,1462.9,2.8607,34.5139,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20140427,1403,-28.3332,-149.9996,-999,9,2.8625,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,15,15,2,20140427,1237,-28.333,-150,5124,1664.5,2.5396,34.5744,2,34.5739,2,158.7,2,158.3,2,91.32,2,35.32,2,0,2,2.42,2,0.006,2,0.002,2,0,2,2274.7,2,2360.8,2,7.6325,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,36,2,-999,9,25.89,2,-999,9,20140427,1358,-28.3332,-149.9996,34.737,2,2.5418,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,14,14,2,20140427,1237,-28.333,-150,5124,1866.7,2.2643,34.6199,2,34.6197,2,152.9,2,152.4,2,106.96,2,35.69,2,0,2,2.43,2,0.003,2,0,2,0,2,2292.4,2,2379.4,2,7.6338,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,38,2,-999,9,24.74,2,-999,9,20140427,1354,-28.3332,-149.9996,34.783,2,2.2661,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,13,13,2,20140427,1237,-28.333,-150,5124,2084.7,2.1153,34.6378,2,34.638,2,150.3,2,150,2,115.17,2,35.88,2,0,2,2.45,2,0.001,2,0,2,0.01,2,2302.1,2,2389,2,7.6325,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,35,2,-999,9,24.4,2,-999,9,20140427,1349,-28.3332,-149.9995,34.8013,2,2.1151,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,12,12,2,20140427,1237,-28.333,-150,5124,2335.8,1.9516,34.6527,2,34.6525,2,148.5,2,148.2,2,123.97,2,36.22,2,0,2,2.47,2,-999,9,-999,9,-999,9,2310.2,2,2398.3,2,7.632,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,35.2,2,-999,9,-999,9,-999,9,20140427,1343,-28.3332,-149.9995,34.8159,2,1.9523,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,11,11,2,20140427,1237,-28.333,-150,5124,2586.5,1.8444,34.6615,2,34.6613,2,148.9,2,148.7,2,127.98,2,36.19,2,0,2,2.49,2,0,2,0.001,2,0.03,2,2314.1,2,2402.4,2,7.635,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,34.8,2,-999,9,24.8,2,-999,9,20140427,1338,-28.3332,-149.9996,34.8248,2,1.8441,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,70,1,10,10,2,20140427,1237,-28.333,-150,5124,2836.5,1.7445,34.6701,2,34.67,2,152.5,2,152.8,2,129.74,2,35.94,2,0,2,2.46,2,-0.001,2,0.001,2,0.01,2,2313,6,2402.9,2,7.6381,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,37.5,2,-999,9,23.94,2,-999,9,20140427,1332,-28.3332,-149.9996,34.8335,2,1.7445,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
